Created,Method,UriStem,UriQuery,IP,UserAgent,URL
2021-01-02 01:33:54,GET,/,-,172.17.100.110,Mozilla/5.0+(compatible;+PRTG+Network+Monitor+(www.paessler.com);+Windows),-
2021-01-02 01:33:54,GET,/shared/accessdenied,-,172.17.100.110,Mozilla/5.0+(compatible;+PRTG+Network+Monitor+(www.paessler.com);+Windows),-
2021-01-02 01:34:18,POST,/Account/GetJWTToken,-,172.17.100.110,Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/87.0.4280.88+Safari/537.36,https://admin-uk.synergytrak.com/Turnaround/Index/65433540
2021-01-02 01:34:18,GET,/account/logon,targetUrl=%2fAccount%2fGetJWTToken,172.17.100.110,Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/87.0.4280.88+Safari/537.36,https://admin-uk.synergytrak.com/Turnaround/Index/65433540
2021-01-02 01:34:18,POST,/Production/GetProductionData,-,172.17.100.110,Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/87.0.4280.88+Safari/537.36,http://admin-uk.synergytrak.com/facility
2021-01-02 01:34:26,POST,/Account/GetJWTToken,-,172.17.100.110,Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko,http://admin-uk.synergytrak.com/Items?identifier=11020873&masterType=ContainerMaster
2021-01-02 01:34:26,GET,/account/logon,targetUrl=%2fAccount%2fGetJWTToken,172.17.100.110,Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko,http://admin-uk.synergytrak.com/Items?identifier=11020873&masterType=ContainerMaster
2021-01-02 01:34:33,POST,/Account/GetJWTToken,-,172.17.100.110,Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/87.0.4280.88+Safari/537.36,http://admin-uk.synergytrak.com/facility
2021-01-02 01:34:33,GET,/account/logon,targetUrl=%2fAccount%2fGetJWTToken,172.17.100.110,Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/87.0.4280.88+Safari/537.36,http://admin-uk.synergytrak.com/facility
2021-01-02 01:34:35,POST,/account/logon,targetUrl=%2f,172.17.0.197,Mozilla/5.0+(compatible;+PRTG+Network+Monitor+(www.paessler.com);+Windows),-
2021-01-02 01:34:35,GET,/,-,172.17.0.197,Mozilla/5.0+(compatible;+PRTG+Network+Monitor+(www.paessler.com);+Windows),-
2021-01-02 01:34:35,POST,/Account/GetJWTToken,-,172.17.100.110,Mozilla/5.0+(Windows+NT+6.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/87.0.4280.88+Safari/537.36,https://admin-uk.synergytrak.com/Items?identifier=1251870&selection=instance
2021-01-02 01:34:35,GET,/account/logon,targetUrl=%2fAccount%2fGetJWTToken,172.17.100.110,Mozilla/5.0+(Windows+NT+6.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/87.0.4280.88+Safari/537.36,https://admin-uk.synergytrak.com/Items?identifier=1251870&selection=instance
2021-01-02 01:34:35,GET,/shared/accessdenied,-,172.17.0.197,Mozilla/5.0+(compatible;+PRTG+Network+Monitor+(www.paessler.com);+Windows),-
2021-01-02 01:34:53,POST,/account/logon,targetUrl=%2f,172.17.100.110,Mozilla/5.0+(compatible;+PRTG+Network+Monitor+(www.paessler.com);+Windows),-
2021-01-02 01:34:53,GET,/,-,172.17.100.110,Mozilla/5.0+(compatible;+PRTG+Network+Monitor+(www.paessler.com);+Windows),-
2021-01-02 01:34:54,GET,/shared/accessdenied,-,172.17.100.110,Mozilla/5.0+(compatible;+PRTG+Network+Monitor+(www.paessler.com);+Windows),-
2021-01-02 01:35:19,POST,/Account/GetJWTToken,-,172.17.100.110,Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/87.0.4280.88+Safari/537.36,https://admin-uk.synergytrak.com/Turnaround/Index/65433540
2021-01-02 01:35:19,GET,/account/logon,targetUrl=%2fAccount%2fGetJWTToken,172.17.100.110,Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/87.0.4280.88+Safari/537.36,https://admin-uk.synergytrak.com/Turnaround/Index/65433540
2021-01-02 01:35:19,POST,/Production/GetProductionData,-,172.17.100.110,Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/87.0.4280.88+Safari/537.36,http://admin-uk.synergytrak.com/facility
2021-01-02 01:35:26,POST,/Account/GetJWTToken,-,172.17.100.110,Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko,http://admin-uk.synergytrak.com/Items?identifier=11020873&masterType=ContainerMaster
2021-01-02 01:35:26,GET,/account/logon,targetUrl=%2fAccount%2fGetJWTToken,172.17.100.110,Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko,http://admin-uk.synergytrak.com/Items?identifier=11020873&masterType=ContainerMaster
2021-01-02 01:35:34,POST,/Account/GetJWTToken,-,172.17.100.110,Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/87.0.4280.88+Safari/537.36,http://admin-uk.synergytrak.com/facility
2021-01-02 01:35:34,GET,/account/logon,targetUrl=%2fAccount%2fGetJWTToken,172.17.100.110,Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/87.0.4280.88+Safari/537.36,http://admin-uk.synergytrak.com/facility
2021-01-02 01:35:34,POST,/account/logon,targetUrl=%2f,172.17.0.197,Mozilla/5.0+(compatible;+PRTG+Network+Monitor+(www.paessler.com);+Windows),-
2021-01-02 01:35:34,GET,/,-,172.17.0.197,Mozilla/5.0+(compatible;+PRTG+Network+Monitor+(www.paessler.com);+Windows),-
2021-01-02 01:35:35,GET,/shared/accessdenied,-,172.17.0.197,Mozilla/5.0+(compatible;+PRTG+Network+Monitor+(www.paessler.com);+Windows),-
2021-01-02 01:35:35,POST,/Account/GetJWTToken,-,172.17.100.110,Mozilla/5.0+(Windows+NT+6.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/87.0.4280.88+Safari/537.36,https://admin-uk.synergytrak.com/Items?identifier=1251870&selection=instance
2021-01-02 01:35:35,GET,/account/logon,targetUrl=%2fAccount%2fGetJWTToken,172.17.100.110,Mozilla/5.0+(Windows+NT+6.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/87.0.4280.88+Safari/537.36,https://admin-uk.synergytrak.com/Items?identifier=1251870&selection=instance
2021-01-02 01:35:53,POST,/account/logon,targetUrl=%2f,172.17.100.110,Mozilla/5.0+(compatible;+PRTG+Network+Monitor+(www.paessler.com);+Windows),-
2021-01-02 01:35:53,GET,/,-,172.17.100.110,Mozilla/5.0+(compatible;+PRTG+Network+Monitor+(www.paessler.com);+Windows),-
2021-01-02 01:35:54,GET,/shared/accessdenied,-,172.17.100.110,Mozilla/5.0+(compatible;+PRTG+Network+Monitor+(www.paessler.com);+Windows),-
2021-01-02 01:36:20,POST,/Account/GetJWTToken,-,172.17.100.110,Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/87.0.4280.88+Safari/537.36,https://admin-uk.synergytrak.com/Turnaround/Index/65433540
2021-01-02 01:36:20,GET,/account/logon,targetUrl=%2fAccount%2fGetJWTToken,172.17.100.110,Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/87.0.4280.88+Safari/537.36,https://admin-uk.synergytrak.com/Turnaround/Index/65433540
2021-01-02 01:36:21,POST,/Production/GetProductionData,-,172.17.100.110,Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/87.0.4280.88+Safari/537.36,http://admin-uk.synergytrak.com/facility
2021-01-02 01:36:27,POST,/Account/GetJWTToken,-,172.17.100.110,Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko,http://admin-uk.synergytrak.com/Items?identifier=11020873&masterType=ContainerMaster
2021-01-02 01:36:27,GET,/account/logon,targetUrl=%2fAccount%2fGetJWTToken,172.17.100.110,Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko,http://admin-uk.synergytrak.com/Items?identifier=11020873&masterType=ContainerMaster
2021-01-02 01:36:34,POST,/account/logon,targetUrl=%2f,172.17.0.197,Mozilla/5.0+(compatible;+PRTG+Network+Monitor+(www.paessler.com);+Windows),-
2021-01-02 01:36:34,GET,/,-,172.17.0.197,Mozilla/5.0+(compatible;+PRTG+Network+Monitor+(www.paessler.com);+Windows),-
2021-01-02 01:36:35,GET,/shared/accessdenied,-,172.17.0.197,Mozilla/5.0+(compatible;+PRTG+Network+Monitor+(www.paessler.com);+Windows),-
2021-01-02 01:36:35,POST,/Account/GetJWTToken,-,172.17.100.110,Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/87.0.4280.88+Safari/537.36,http://admin-uk.synergytrak.com/facility
2021-01-02 01:36:35,GET,/account/logon,targetUrl=%2fAccount%2fGetJWTToken,172.17.100.110,Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/87.0.4280.88+Safari/537.36,http://admin-uk.synergytrak.com/facility
2021-01-02 01:36:37,POST,/Account/GetJWTToken,-,172.17.100.110,Mozilla/5.0+(Windows+NT+6.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/87.0.4280.88+Safari/537.36,https://admin-uk.synergytrak.com/Items?identifier=1251870&selection=instance
2021-01-02 01:36:37,GET,/account/logon,targetUrl=%2fAccount%2fGetJWTToken,172.17.100.110,Mozilla/5.0+(Windows+NT+6.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/87.0.4280.88+Safari/537.36,https://admin-uk.synergytrak.com/Items?identifier=1251870&selection=instance
2021-01-02 01:36:53,POST,/account/logon,targetUrl=%2f,172.17.100.110,Mozilla/5.0+(compatible;+PRTG+Network+Monitor+(www.paessler.com);+Windows),-
2021-01-02 01:36:53,GET,/,-,172.17.100.110,Mozilla/5.0+(compatible;+PRTG+Network+Monitor+(www.paessler.com);+Windows),-
2021-01-02 01:36:53,GET,/shared/accessdenied,-,172.17.100.110,Mozilla/5.0+(compatible;+PRTG+Network+Monitor+(www.paessler.com);+Windows),-
2021-01-02 01:37:20,POST,/Account/GetJWTToken,-,172.17.100.110,Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/87.0.4280.88+Safari/537.36,https://admin-uk.synergytrak.com/Turnaround/Index/65433540
2021-01-02 01:37:20,GET,/account/logon,targetUrl=%2fAccount%2fGetJWTToken,172.17.100.110,Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/87.0.4280.88+Safari/537.36,https://admin-uk.synergytrak.com/Turnaround/Index/65433540
2021-01-02 01:37:22,POST,/Production/GetProductionData,-,172.17.100.110,Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/87.0.4280.88+Safari/537.36,http://admin-uk.synergytrak.com/facility
2021-01-02 01:37:27,POST,/Account/GetJWTToken,-,172.17.100.110,Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko,http://admin-uk.synergytrak.com/Items?identifier=11020873&masterType=ContainerMaster
2021-01-02 01:37:27,GET,/account/logon,targetUrl=%2fAccount%2fGetJWTToken,172.17.100.110,Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko,http://admin-uk.synergytrak.com/Items?identifier=11020873&masterType=ContainerMaster
2021-01-02 01:37:30,GET,/,-,172.17.100.110,NCSC+Web+Check+feedback.webcheck@digital.ncsc.gov.uk,-
2021-01-02 01:37:30,GET,/account/logon,targetUrl=%2f,172.17.100.110,NCSC+Web+Check+feedback.webcheck@digital.ncsc.gov.uk,-
2021-01-02 01:37:34,POST,/account/logon,targetUrl=%2f,172.17.0.197,Mozilla/5.0+(compatible;+PRTG+Network+Monitor+(www.paessler.com);+Windows),-
2021-01-02 01:37:34,GET,/,-,172.17.0.197,Mozilla/5.0+(compatible;+PRTG+Network+Monitor+(www.paessler.com);+Windows),-
2021-01-02 01:37:35,GET,/shared/accessdenied,-,172.17.0.197,Mozilla/5.0+(compatible;+PRTG+Network+Monitor+(www.paessler.com);+Windows),-
2021-01-02 01:37:36,POST,/Account/GetJWTToken,-,172.17.100.110,Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/87.0.4280.88+Safari/537.36,http://admin-uk.synergytrak.com/facility
2021-01-02 01:37:36,GET,/account/logon,targetUrl=%2fAccount%2fGetJWTToken,172.17.100.110,Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/87.0.4280.88+Safari/537.36,http://admin-uk.synergytrak.com/facility
2021-01-02 01:37:38,POST,/Account/GetJWTToken,-,172.17.100.110,Mozilla/5.0+(Windows+NT+6.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/87.0.4280.88+Safari/537.36,https://admin-uk.synergytrak.com/Items?identifier=1251870&selection=instance
2021-01-02 01:37:38,GET,/account/logon,targetUrl=%2fAccount%2fGetJWTToken,172.17.100.110,Mozilla/5.0+(Windows+NT+6.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/87.0.4280.88+Safari/537.36,https://admin-uk.synergytrak.com/Items?identifier=1251870&selection=instance
2021-01-02 01:37:54,POST,/account/logon,targetUrl=%2f,172.17.100.110,Mozilla/5.0+(compatible;+PRTG+Network+Monitor+(www.paessler.com);+Windows),-
2021-01-02 01:37:54,GET,/,-,172.17.100.110,Mozilla/5.0+(compatible;+PRTG+Network+Monitor+(www.paessler.com);+Windows),-
2021-01-02 01:37:54,GET,/shared/accessdenied,-,172.17.100.110,Mozilla/5.0+(compatible;+PRTG+Network+Monitor+(www.paessler.com);+Windows),-
2021-01-02 01:38:22,POST,/Account/GetJWTToken,-,172.17.100.110,Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/87.0.4280.88+Safari/537.36,https://admin-uk.synergytrak.com/Turnaround/Index/65433540
2021-01-02 01:38:22,GET,/account/logon,targetUrl=%2fAccount%2fGetJWTToken,172.17.100.110,Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/87.0.4280.88+Safari/537.36,https://admin-uk.synergytrak.com/Turnaround/Index/65433540
2021-01-02 01:38:24,POST,/Production/GetProductionData,-,172.17.100.110,Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/87.0.4280.88+Safari/537.36,http://admin-uk.synergytrak.com/facility
2021-01-02 01:38:28,POST,/Account/GetJWTToken,-,172.17.100.110,Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko,http://admin-uk.synergytrak.com/Items?identifier=11020873&masterType=ContainerMaster
2021-01-02 01:38:28,GET,/account/logon,targetUrl=%2fAccount%2fGetJWTToken,172.17.100.110,Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko,http://admin-uk.synergytrak.com/Items?identifier=11020873&masterType=ContainerMaster
2021-01-02 01:38:34,POST,/account/logon,targetUrl=%2f,172.17.0.197,Mozilla/5.0+(compatible;+PRTG+Network+Monitor+(www.paessler.com);+Windows),-
2021-01-02 01:38:34,GET,/,-,172.17.0.197,Mozilla/5.0+(compatible;+PRTG+Network+Monitor+(www.paessler.com);+Windows),-
2021-01-02 01:38:34,GET,/shared/accessdenied,-,172.17.0.197,Mozilla/5.0+(compatible;+PRTG+Network+Monitor+(www.paessler.com);+Windows),-
2021-01-02 01:38:37,POST,/Account/GetJWTToken,-,172.17.100.110,Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/87.0.4280.88+Safari/537.36,http://admin-uk.synergytrak.com/facility
2021-01-02 01:38:37,GET,/account/logon,targetUrl=%2fAccount%2fGetJWTToken,172.17.100.110,Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/87.0.4280.88+Safari/537.36,http://admin-uk.synergytrak.com/facility
2021-01-02 01:38:39,POST,/Account/GetJWTToken,-,172.17.100.110,Mozilla/5.0+(Windows+NT+6.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/87.0.4280.88+Safari/537.36,https://admin-uk.synergytrak.com/Items?identifier=1251870&selection=instance
2021-01-02 01:38:39,GET,/account/logon,targetUrl=%2fAccount%2fGetJWTToken,172.17.100.110,Mozilla/5.0+(Windows+NT+6.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/87.0.4280.88+Safari/537.36,https://admin-uk.synergytrak.com/Items?identifier=1251870&selection=instance
2021-01-02 01:38:53,POST,/account/logon,targetUrl=%2f,172.17.100.110,Mozilla/5.0+(compatible;+PRTG+Network+Monitor+(www.paessler.com);+Windows),-
2021-01-02 01:38:53,GET,/,-,172.17.100.110,Mozilla/5.0+(compatible;+PRTG+Network+Monitor+(www.paessler.com);+Windows),-
2021-01-02 01:38:54,GET,/shared/accessdenied,-,172.17.100.110,Mozilla/5.0+(compatible;+PRTG+Network+Monitor+(www.paessler.com);+Windows),-
2021-01-02 01:39:23,POST,/Account/GetJWTToken,-,172.17.100.110,Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/87.0.4280.88+Safari/537.36,https://admin-uk.synergytrak.com/Turnaround/Index/65433540
2021-01-02 01:39:23,GET,/account/logon,targetUrl=%2fAccount%2fGetJWTToken,172.17.100.110,Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/87.0.4280.88+Safari/537.36,https://admin-uk.synergytrak.com/Turnaround/Index/65433540
